,日期1,总有功功率（kw）,最高温度,最低温度,白天风力风向,夜晚风力风向,天气1,天气2
422,2018/1/4 09:30:00,273185.4815,21,16,0,0,2,4
423,2018/1/4 09:45:00,273011.4322,21,16,0,0,2,4
424,2018/1/4 10:00:00,285533.7587,21,16,0,0,2,4
425,2018/1/4 10:15:00,277969.4603,21,16,0,0,2,4
426,2018/1/4 10:30:00,279456.6489,21,16,0,0,2,4
427,2018/1/4 10:45:00,280024.1294,21,16,0,0,2,4
428,2018/1/4 11:00:00,291444.0418,21,16,0,0,2,4
429,2018/1/4 11:15:00,283947.347,21,16,0,0,2,4
430,2018/1/4 11:30:00,282485.2824,21,16,0,0,2,4
431,2018/1/4 11:45:00,281098.2879,21,16,0,0,2,4
432,2018/1/4 12:00:00,280182.9825,21,16,0,0,2,4
433,2018/1/4 12:15:00,266050.9789,21,16,0,0,2,4
434,2018/1/4 12:30:00,265631.3019,21,16,0,0,2,4
435,2018/1/4 12:45:00,265436.6408,21,16,0,0,2,4
436,2018/1/4 13:00:00,273533.9181,21,16,0,0,2,4
437,2018/1/4 13:15:00,272147.531,21,16,0,0,2,4
438,2018/1/4 13:30:00,267863.4689,21,16,0,0,2,4
439,2018/1/4 13:45:00,271037.0662,21,16,0,0,2,4
440,2018/1/4 14:00:00,281692.5763,21,16,0,0,2,4
441,2018/1/4 14:15:00,275115.117,21,16,0,0,2,4
442,2018/1/4 14:30:00,275303.2213,21,16,0,0,2,4
443,2018/1/4 14:45:00,293806.5077,21,16,0,0,2,4
444,2018/1/4 15:00:00,287073.1371,21,16,0,0,2,4
445,2018/1/4 15:15:00,276465.0344,21,16,0,0,2,4
446,2018/1/4 15:30:00,275106.7903,21,16,0,0,2,4
447,2018/1/4 15:45:00,293131.69800000003,21,16,0,0,2,4
448,2018/1/4 16:00:00,284726.5914,21,16,0,0,2,4
449,2018/1/4 16:15:00,276725.0293,21,16,0,0,2,4
450,2018/1/4 16:30:00,276992.7968,21,16,0,0,2,4
451,2018/1/4 16:45:00,279364.9901,21,16,0,0,2,4
452,2018/1/4 17:00:00,289444.8714,21,16,0,0,2,4
453,2018/1/4 17:15:00,282611.6372,21,16,0,0,2,4
454,2018/1/4 17:30:00,281910.9908,21,16,0,0,2,4
455,2018/1/4 17:45:00,280816.6551,21,16,0,0,2,4
456,2018/1/4 18:00:00,291155.8452,21,16,0,0,2,4
457,2018/1/4 18:15:00,283185.8317,21,16,0,0,2,4
458,2018/1/4 18:30:00,284158.8937,21,16,0,0,2,4
459,2018/1/4 18:45:00,283689.5209,21,16,0,0,2,4
460,2018/1/4 19:00:00,289274.7554,21,16,0,0,2,4
461,2018/1/4 19:15:00,281008.3317,21,16,0,0,2,4
462,2018/1/4 19:30:00,280545.1735,21,16,0,0,2,4
463,2018/1/4 19:45:00,278913.2692,21,16,0,0,2,4
464,2018/1/4 20:00:00,286503.4508,21,16,0,0,2,4
465,2018/1/4 20:15:00,274829.2612,21,16,0,0,2,4
466,2018/1/4 20:30:00,272756.9098,21,16,0,0,2,4
467,2018/1/4 20:45:00,273020.8718,21,16,0,0,2,4
468,2018/1/4 21:00:00,282388.1605,21,16,0,0,2,4
469,2018/1/4 21:15:00,273252.9303,21,16,0,0,2,4
470,2018/1/4 21:30:00,271083.3414,21,16,0,0,2,4
471,2018/1/4 21:45:00,269644.6551,21,16,0,0,2,4
472,2018/1/4 22:00:00,278659.112,21,16,0,0,2,4
473,2018/1/4 22:15:00,268758.0021,21,16,0,0,2,4
474,2018/1/4 22:30:00,264407.4489,21,16,0,0,2,4
475,2018/1/4 22:45:00,263243.3501,21,16,0,0,2,4
476,2018/1/4 23:00:00,266465.795,21,16,0,0,2,4
477,2018/1/4 23:15:00,255016.3169,21,16,0,0,2,4
478,2018/1/4 23:30:00,252476.5852,21,16,0,0,2,4
479,2018/1/4 23:45:00,246234.4829,21,16,0,0,2,4
480,2018/1/5 00:00:00,251749.1014,19,13,0,0,3,4
481,2018/1/5 00:15:00,243126.3908,19,13,0,0,3,4
482,2018/1/5 00:30:00,239751.1917,19,13,0,0,3,4
483,2018/1/5 00:45:00,238086.1316,19,13,0,0,3,4
484,2018/1/5 01:00:00,242231.9352,19,13,0,0,3,4
485,2018/1/5 01:15:00,234582.4407,19,13,0,0,3,4
486,2018/1/5 01:30:00,234513.2381,19,13,0,0,3,4
487,2018/1/5 01:45:00,231791.2725,19,13,0,0,3,4
488,2018/1/5 02:00:00,236081.0479,19,13,0,0,3,4
489,2018/1/5 02:15:00,227392.3428,19,13,0,0,3,4
490,2018/1/5 02:30:00,226414.7024,19,13,0,0,3,4
491,2018/1/5 02:45:00,228561.8568,19,13,0,0,3,4
492,2018/1/5 03:00:00,233422.862,19,13,0,0,3,4
493,2018/1/5 03:15:00,225006.1298,19,13,0,0,3,4
494,2018/1/5 03:30:00,227426.795,19,13,0,0,3,4
495,2018/1/5 03:45:00,237918.0987,19,13,0,0,3,4
496,2018/1/5 04:00:00,236802.5151,19,13,0,0,3,4
497,2018/1/5 04:15:00,224667.817,19,13,0,0,3,4
498,2018/1/5 04:30:00,227338.2393,19,13,0,0,3,4
499,2018/1/5 04:45:00,225906.1801,19,13,0,0,3,4
500,2018/1/5 05:00:00,235782.0276,19,13,0,0,3,4
501,2018/1/5 05:15:00,226701.0603,19,13,0,0,3,4
502,2018/1/5 05:30:00,230023.2492,19,13,0,0,3,4
503,2018/1/5 05:45:00,230366.4788,19,13,0,0,3,4
504,2018/1/5 06:00:00,238518.2314,19,13,0,0,3,4
505,2018/1/5 06:15:00,235727.8684,19,13,0,0,3,4
506,2018/1/5 06:30:00,234872.9537,19,13,0,0,3,4
507,2018/1/5 06:45:00,240354.3041,19,13,0,0,3,4
508,2018/1/5 07:00:00,248659.0297,19,13,0,0,3,4
509,2018/1/5 07:15:00,246415.3809,19,13,0,0,3,4
510,2018/1/5 07:30:00,248382.3203,19,13,0,0,3,4
511,2018/1/5 07:45:00,251233.6704,19,13,0,0,3,4
512,2018/1/5 08:00:00,260573.7502,19,13,0,0,3,4
513,2018/1/5 08:15:00,255766.2641,19,13,0,0,3,4
514,2018/1/5 08:30:00,271375.0965,19,13,0,0,3,4
515,2018/1/5 08:45:00,265721.9904,19,13,0,0,3,4
516,2018/1/5 09:00:00,275408.1184,19,13,0,0,3,4
517,2018/1/5 09:15:00,271514.0737,19,13,0,0,3,4
518,2018/1/5 09:30:00,274900.0792,19,13,0,0,3,4
519,2018/1/5 09:45:00,277367.961,19,13,0,0,3,4
520,2018/1/5 10:00:00,287203.581,19,13,0,0,3,4
521,2018/1/5 10:15:00,280730.8378,19,13,0,0,3,4
522,2018/1/5 10:30:00,280444.7058,19,13,0,0,3,4
523,2018/1/5 10:45:00,281613.6489,19,13,0,0,3,4
524,2018/1/5 11:00:00,293089.4101,19,13,0,0,3,4
525,2018/1/5 11:15:00,288311.9568,19,13,0,0,3,4
526,2018/1/5 11:30:00,285336.7947,19,13,0,0,3,4
527,2018/1/5 11:45:00,283257.4003,19,13,0,0,3,4
528,2018/1/5 12:00:00,281043.3446,19,13,0,0,3,4
529,2018/1/5 12:15:00,268813.819,19,13,0,0,3,4
530,2018/1/5 12:30:00,268209.8524,19,13,0,0,3,4
531,2018/1/5 12:45:00,265649.6697,19,13,0,0,3,4
532,2018/1/5 13:00:00,273876.362,19,13,0,0,3,4
533,2018/1/5 13:15:00,267545.0269,19,13,0,0,3,4
534,2018/1/5 13:30:00,268497.7476,19,13,0,0,3,4
535,2018/1/5 13:45:00,272014.0403,19,13,0,0,3,4
536,2018/1/5 14:00:00,282397.4771,19,13,0,0,3,4
537,2018/1/5 14:15:00,276006.1679,19,13,0,0,3,4
538,2018/1/5 14:30:00,275701.8254,19,13,0,0,3,4
539,2018/1/5 14:45:00,275887.9906,19,13,0,0,3,4
540,2018/1/5 15:00:00,284152.2877,19,13,0,0,3,4
541,2018/1/5 15:15:00,275462.2042,19,13,0,0,3,4
542,2018/1/5 15:30:00,278638.0107,19,13,0,0,3,4
543,2018/1/5 15:45:00,277609.0493,19,13,0,0,3,4
544,2018/1/5 16:00:00,287782.0437,19,13,0,0,3,4
545,2018/1/5 16:15:00,279675.9539,19,13,0,0,3,4
546,2018/1/5 16:30:00,280270.6875,19,13,0,0,3,4
547,2018/1/5 16:45:00,282486.93100000004,19,13,0,0,3,4
548,2018/1/5 17:00:00,290652.1484,19,13,0,0,3,4
549,2018/1/5 17:15:00,284853.2311,19,13,0,0,3,4
550,2018/1/5 17:30:00,283277.831,19,13,0,0,3,4
551,2018/1/5 17:45:00,283633.065,19,13,0,0,3,4
552,2018/1/5 18:00:00,292051.1899,19,13,0,0,3,4
553,2018/1/5 18:15:00,284337.956,19,13,0,0,3,4
554,2018/1/5 18:30:00,295075.2147,19,13,0,0,3,4
555,2018/1/5 18:45:00,286062.2746,19,13,0,0,3,4
556,2018/1/5 19:00:00,291722.4325,19,13,0,0,3,4
557,2018/1/5 19:15:00,283409.7435,19,13,0,0,3,4
558,2018/1/5 19:30:00,281560.124,19,13,0,0,3,4
559,2018/1/5 19:45:00,279961.475,19,13,0,0,3,4
560,2018/1/5 20:00:00,285320.0102,19,13,0,0,3,4
561,2018/1/5 20:15:00,276461.0708,19,13,0,0,3,4
562,2018/1/5 20:30:00,275979.3333,19,13,0,0,3,4
563,2018/1/5 20:45:00,277797.3765,19,13,0,0,3,4
564,2018/1/5 21:00:00,283803.1529,19,13,0,0,3,4
565,2018/1/5 21:15:00,293824.4247,19,13,0,0,3,4
566,2018/1/5 21:30:00,276483.8019,19,13,0,0,3,4
567,2018/1/5 21:45:00,281264.4793,19,13,0,0,3,4
568,2018/1/5 22:00:00,283348.332,19,13,0,0,3,4
569,2018/1/5 22:15:00,272798.8725,19,13,0,0,3,4
570,2018/1/5 22:30:00,271016.2719,19,13,0,0,3,4
571,2018/1/5 22:45:00,266879.9107,19,13,0,0,3,4
572,2018/1/5 23:00:00,271510.8157,19,13,0,0,3,4
573,2018/1/5 23:15:00,257809.0623,19,13,0,0,3,4
574,2018/1/5 23:30:00,253594.7963,19,13,0,0,3,4
575,2018/1/5 23:45:00,252019.444,19,13,0,0,3,4
576,2018/1/6 00:00:00,255362.1895,15,11,0,0,5,7
577,2018/1/6 00:15:00,244974.8497,15,11,0,0,5,7
578,2018/1/6 00:30:00,240962.5643,15,11,0,0,5,7
579,2018/1/6 00:45:00,243100.9016,15,11,0,0,5,7
580,2018/1/6 01:00:00,246232.1318,15,11,0,0,5,7
581,2018/1/6 01:15:00,237915.6561,15,11,0,0,5,7
582,2018/1/6 01:30:00,235443.60600000003,15,11,0,0,5,7
583,2018/1/6 01:45:00,240326.3695,15,11,0,0,5,7
584,2018/1/6 02:00:00,246023.9843,15,11,0,0,5,7
585,2018/1/6 02:15:00,233752.2732,15,11,0,0,5,7
586,2018/1/6 02:30:00,233381.3941,15,11,0,0,5,7
587,2018/1/6 02:45:00,227951.9262,15,11,0,0,5,7
588,2018/1/6 03:00:00,235321.6544,15,11,0,0,5,7
589,2018/1/6 03:15:00,227909.5409,15,11,0,0,5,7
590,2018/1/6 03:30:00,229997.9967,15,11,0,0,5,7
591,2018/1/6 03:45:00,229269.4129,15,11,0,0,5,7
592,2018/1/6 04:00:00,258912.8321,15,11,0,0,5,7
593,2018/1/6 04:15:00,226264.9467,15,11,0,0,5,7
594,2018/1/6 04:30:00,228530.4658,15,11,0,0,5,7
595,2018/1/6 04:45:00,252011.4078,15,11,0,0,5,7
596,2018/1/6 05:00:00,244263.5211,15,11,0,0,5,7
597,2018/1/6 05:15:00,227975.8516,15,11,0,0,5,7
598,2018/1/6 05:30:00,251284.0114,15,11,0,0,5,7
599,2018/1/6 05:45:00,228863.0398,15,11,0,0,5,7
600,2018/1/6 06:00:00,238372.933,15,11,0,0,5,7
601,2018/1/6 06:15:00,230675.0978,15,11,0,0,5,7
602,2018/1/6 06:30:00,232061.9993,15,11,0,0,5,7
603,2018/1/6 06:45:00,233857.3861,15,11,0,0,5,7
604,2018/1/6 07:00:00,243199.4658,15,11,0,0,5,7
605,2018/1/6 07:15:00,239860.2445,15,11,0,0,5,7
606,2018/1/6 07:30:00,241967.2625,15,11,0,0,5,7
607,2018/1/6 07:45:00,266000.1944,15,11,0,0,5,7
608,2018/1/6 08:00:00,257043.5193,15,11,0,0,5,7
609,2018/1/6 08:15:00,254700.0719,15,11,0,0,5,7
610,2018/1/6 08:30:00,258453.6683,15,11,0,0,5,7
611,2018/1/6 08:45:00,261447.5878,15,11,0,0,5,7
612,2018/1/6 09:00:00,271685.30600000004,15,11,0,0,5,7
613,2018/1/6 09:15:00,267303.427,15,11,0,0,5,7
614,2018/1/6 09:30:00,269920.8982,15,11,0,0,5,7
615,2018/1/6 09:45:00,272659.6871,15,11,0,0,5,7
616,2018/1/6 10:00:00,283334.1382,15,11,0,0,5,7
617,2018/1/6 10:15:00,276607.6875,15,11,0,0,5,7
618,2018/1/6 10:30:00,277529.5802,15,11,0,0,5,7
619,2018/1/6 10:45:00,276871.9768,15,11,0,0,5,7
620,2018/1/6 11:00:00,289511.8575,15,11,0,0,5,7
621,2018/1/6 11:15:00,282751.1927,15,11,0,0,5,7
622,2018/1/6 11:30:00,289455.9686,15,11,0,0,5,7
623,2018/1/6 11:45:00,278692.9771,15,11,0,0,5,7
624,2018/1/6 12:00:00,278668.7659,15,11,0,0,5,7
625,2018/1/6 12:15:00,264954.3788,15,11,0,0,5,7
626,2018/1/6 12:30:00,265181.3705,15,11,0,0,5,7
627,2018/1/6 12:45:00,262702.3447,15,11,0,0,5,7
628,2018/1/6 13:00:00,283791.4171,15,11,0,0,5,7
629,2018/1/6 13:15:00,268736.2054,15,11,0,0,5,7
630,2018/1/6 13:30:00,267800.0472,15,11,0,0,5,7
631,2018/1/6 13:45:00,271115.9405,15,11,0,0,5,7
632,2018/1/6 14:00:00,289475.2153,15,11,0,0,5,7
633,2018/1/6 14:15:00,291434.9735,15,11,0,0,5,7
634,2018/1/6 14:30:00,273653.7268,15,11,0,0,5,7
635,2018/1/6 14:45:00,273599.771,15,11,0,0,5,7
636,2018/1/6 15:00:00,290334.5869,15,11,0,0,5,7
637,2018/1/6 15:15:00,273998.4122,15,11,0,0,5,7
638,2018/1/6 15:30:00,274762.446,15,11,0,0,5,7
639,2018/1/6 15:45:00,274344.5996,15,11,0,0,5,7
640,2018/1/6 16:00:00,284181.6165,15,11,0,0,5,7
641,2018/1/6 16:15:00,278358.5408,15,11,0,0,5,7
642,2018/1/6 16:30:00,279790.3975,15,11,0,0,5,7
643,2018/1/6 16:45:00,290950.7824,15,11,0,0,5,7
644,2018/1/6 17:00:00,291465.15,15,11,0,0,5,7
645,2018/1/6 17:15:00,285748.1007,15,11,0,0,5,7
646,2018/1/6 17:30:00,286315.7613,15,11,0,0,5,7
647,2018/1/6 17:45:00,285220.4288,15,11,0,0,5,7
648,2018/1/6 18:00:00,291312.1696,15,11,0,0,5,7
649,2018/1/6 18:15:00,283015.2147,15,11,0,0,5,7
650,2018/1/6 18:30:00,281608.0955,15,11,0,0,5,7
651,2018/1/6 18:45:00,283012.4802,15,11,0,0,5,7
652,2018/1/6 19:00:00,284257.7175,15,11,0,0,5,7
653,2018/1/6 19:15:00,281596.12,15,11,0,0,5,7
654,2018/1/6 19:30:00,285776.2222,15,11,0,0,5,7
655,2018/1/6 19:45:00,280345.7694,15,11,0,0,5,7
656,2018/1/6 20:00:00,285096.5294,15,11,0,0,5,7
657,2018/1/6 20:15:00,277301.4997,15,11,0,0,5,7
658,2018/1/6 20:30:00,275597.2502,15,11,0,0,5,7
659,2018/1/6 20:45:00,276992.708,15,11,0,0,5,7
660,2018/1/6 21:00:00,282554.5406,15,11,0,0,5,7
661,2018/1/6 21:15:00,275371.8251,15,11,0,0,5,7
662,2018/1/6 21:30:00,275386.239,15,11,0,0,5,7
663,2018/1/6 21:45:00,273564.4306,15,11,0,0,5,7
664,2018/1/6 22:00:00,278096.0915,15,11,0,0,5,7
665,2018/1/6 22:15:00,269849.7569,15,11,0,0,5,7
666,2018/1/6 22:30:00,270012.8392,15,11,0,0,5,7
667,2018/1/6 22:45:00,267453.0209,15,11,0,0,5,7
668,2018/1/6 23:00:00,268944.4138,15,11,0,0,5,7
669,2018/1/6 23:15:00,257687.6237,15,11,0,0,5,7
670,2018/1/6 23:30:00,263822.332,15,11,0,0,5,7
671,2018/1/6 23:45:00,250588.9356,15,11,0,0,5,7
672,2018/1/7 00:00:00,249544.5677,15,7,0,2,8,6
673,2018/1/7 00:15:00,242572.6728,15,7,0,2,8,6
674,2018/1/7 00:30:00,241486.3601,15,7,0,2,8,6
675,2018/1/7 00:45:00,240241.5483,15,7,0,2,8,6
676,2018/1/7 01:00:00,239622.8164,15,7,0,2,8,6
677,2018/1/7 01:15:00,234671.4188,15,7,0,2,8,6
678,2018/1/7 01:30:00,245927.9266,15,7,0,2,8,6
679,2018/1/7 01:45:00,234968.0913,15,7,0,2,8,6
680,2018/1/7 02:00:00,232552.3805,15,7,0,2,8,6
681,2018/1/7 02:15:00,231727.0846,15,7,0,2,8,6
682,2018/1/7 02:30:00,242704.3607,15,7,0,2,8,6
683,2018/1/7 02:45:00,228442.996,15,7,0,2,8,6
684,2018/1/7 03:00:00,233772.6756,15,7,0,2,8,6
685,2018/1/7 03:15:00,228169.3707,15,7,0,2,8,6
686,2018/1/7 03:30:00,229010.4802,15,7,0,2,8,6
687,2018/1/7 03:45:00,228889.2425,15,7,0,2,8,6
688,2018/1/7 04:00:00,233003.34,15,7,0,2,8,6
689,2018/1/7 04:15:00,226614.3351,15,7,0,2,8,6
690,2018/1/7 04:30:00,227740.5543,15,7,0,2,8,6
691,2018/1/7 04:45:00,225117.7912,15,7,0,2,8,6
692,2018/1/7 05:00:00,232066.9815,15,7,0,2,8,6
693,2018/1/7 05:15:00,226771.8132,15,7,0,2,8,6
694,2018/1/7 05:30:00,224636.8547,15,7,0,2,8,6
695,2018/1/7 05:45:00,227397.4645,15,7,0,2,8,6
696,2018/1/7 06:00:00,234281.7714,15,7,0,2,8,6
697,2018/1/7 06:15:00,229006.9206,15,7,0,2,8,6
698,2018/1/7 06:30:00,230685.9811,15,7,0,2,8,6
699,2018/1/7 06:45:00,231974.2135,15,7,0,2,8,6
700,2018/1/7 07:00:00,238341.5231,15,7,0,2,8,6
701,2018/1/7 07:15:00,237542.7279,15,7,0,2,8,6
702,2018/1/7 07:30:00,236552.2387,15,7,0,2,8,6
703,2018/1/7 07:45:00,239432.5835,15,7,0,2,8,6
704,2018/1/7 08:00:00,248381.1514,15,7,0,2,8,6
705,2018/1/7 08:15:00,247767.9828,15,7,0,2,8,6
706,2018/1/7 08:30:00,253752.441,15,7,0,2,8,6
707,2018/1/7 08:45:00,255285.7164,15,7,0,2,8,6
708,2018/1/7 09:00:00,274712.6096,15,7,0,2,8,6
709,2018/1/7 09:15:00,259983.378,15,7,0,2,8,6
710,2018/1/7 09:30:00,263414.186,15,7,0,2,8,6
711,2018/1/7 09:45:00,265732.1891,15,7,0,2,8,6
712,2018/1/7 10:00:00,283065.9569,15,7,0,2,8,6
713,2018/1/7 10:15:00,270581.0979,15,7,0,2,8,6
714,2018/1/7 10:30:00,272533.1167,15,7,0,2,8,6
715,2018/1/7 10:45:00,274682.9025,15,7,0,2,8,6
716,2018/1/7 11:00:00,278770.5917,15,7,0,2,8,6
717,2018/1/7 11:15:00,276575.5225,15,7,0,2,8,6
718,2018/1/7 11:30:00,278023.7989,15,7,0,2,8,6
719,2018/1/7 11:45:00,274532.3761,15,7,0,2,8,6
720,2018/1/7 12:00:00,272781.6148,15,7,0,2,8,6
721,2018/1/7 12:15:00,262270.0233,15,7,0,2,8,6
722,2018/1/7 12:30:00,260663.2208,15,7,0,2,8,6
723,2018/1/7 12:45:00,266660.4273,15,7,0,2,8,6
724,2018/1/7 13:00:00,268714.8963,15,7,0,2,8,6
725,2018/1/7 13:15:00,263430.2696,15,7,0,2,8,6
726,2018/1/7 13:30:00,264570.7261,15,7,0,2,8,6
727,2018/1/7 13:45:00,267352.4339,15,7,0,2,8,6
728,2018/1/7 14:00:00,274958.1308,15,7,0,2,8,6
729,2018/1/7 14:15:00,268841.0954,15,7,0,2,8,6
730,2018/1/7 14:30:00,278438.5428,15,7,0,2,8,6
731,2018/1/7 14:45:00,269479.6619,15,7,0,2,8,6
732,2018/1/7 15:00:00,284989.7202,15,7,0,2,8,6
733,2018/1/7 15:15:00,268103.6743,15,7,0,2,8,6
734,2018/1/7 15:30:00,279651.3511,15,7,0,2,8,6
735,2018/1/7 15:45:00,270749.8715,15,7,0,2,8,6
736,2018/1/7 16:00:00,280299.5638,15,7,0,2,8,6
737,2018/1/7 16:15:00,274571.5888,15,7,0,2,8,6
738,2018/1/7 16:30:00,277228.3209,15,7,0,2,8,6
739,2018/1/7 16:45:00,278235.7531,15,7,0,2,8,6
740,2018/1/7 17:00:00,287180.3631,15,7,0,2,8,6
741,2018/1/7 17:15:00,283068.6342,15,7,0,2,8,6
742,2018/1/7 17:30:00,283401.6855,15,7,0,2,8,6
743,2018/1/7 17:45:00,285250.5157,15,7,0,2,8,6
744,2018/1/7 18:00:00,290530.8456,15,7,0,2,8,6
745,2018/1/7 18:15:00,283554.6829,15,7,0,2,8,6
746,2018/1/7 18:30:00,292661.2883,15,7,0,2,8,6
747,2018/1/7 18:45:00,283454.6666,15,7,0,2,8,6
748,2018/1/7 19:00:00,285741.9345,15,7,0,2,8,6
749,2018/1/7 19:15:00,279604.5693,15,7,0,2,8,6
750,2018/1/7 19:30:00,277783.7263,15,7,0,2,8,6
751,2018/1/7 19:45:00,276725.3098,15,7,0,2,8,6
752,2018/1/7 20:00:00,281049.3222,15,7,0,2,8,6
753,2018/1/7 20:15:00,273236.1806,15,7,0,2,8,6
754,2018/1/7 20:30:00,272632.1598,15,7,0,2,8,6
755,2018/1/7 20:45:00,272426.4064,15,7,0,2,8,6
756,2018/1/7 21:00:00,277159.2084,15,7,0,2,8,6
757,2018/1/7 21:15:00,272250.2685,15,7,0,2,8,6
758,2018/1/7 21:30:00,283083.0271,15,7,0,2,8,6
759,2018/1/7 21:45:00,291022.5582,15,7,0,2,8,6
760,2018/1/7 22:00:00,272584.5641,15,7,0,2,8,6
761,2018/1/7 22:15:00,268456.2142,15,7,0,2,8,6
762,2018/1/7 22:30:00,265217.6862,15,7,0,2,8,6
763,2018/1/7 22:45:00,263334.9038,15,7,0,2,8,6
764,2018/1/7 23:00:00,264109.939,15,7,0,2,8,6
765,2018/1/7 23:15:00,255063.5411,15,7,0,2,8,6
766,2018/1/7 23:30:00,270784.473,15,7,0,2,8,6
767,2018/1/7 23:45:00,248428.9748,15,7,0,2,8,6
768,2018/1/8 00:00:00,248147.546,12,5,2,1,6,5
769,2018/1/8 00:15:00,242406.3741,12,5,2,1,6,5
770,2018/1/8 00:30:00,239224.8151,12,5,2,1,6,5
771,2018/1/8 00:45:00,235996.0554,12,5,2,1,6,5
772,2018/1/8 01:00:00,243250.5807,12,5,2,1,6,5
773,2018/1/8 01:15:00,235587.7304,12,5,2,1,6,5
774,2018/1/8 01:30:00,237018.1453,12,5,2,1,6,5
775,2018/1/8 01:45:00,231281.6912,12,5,2,1,6,5
776,2018/1/8 02:00:00,227828.5298,12,5,2,1,6,5
777,2018/1/8 02:15:00,226550.7978,12,5,2,1,6,5
778,2018/1/8 02:30:00,227010.2328,12,5,2,1,6,5
779,2018/1/8 02:45:00,225819.5396,12,5,2,1,6,5
780,2018/1/8 03:00:00,231010.0384,12,5,2,1,6,5
781,2018/1/8 03:15:00,224138.4103,12,5,2,1,6,5
782,2018/1/8 03:30:00,224635.3331,12,5,2,1,6,5
783,2018/1/8 03:45:00,223903.5848,12,5,2,1,6,5
784,2018/1/8 04:00:00,227572.363,12,5,2,1,6,5
785,2018/1/8 04:15:00,225140.5127,12,5,2,1,6,5
786,2018/1/8 04:30:00,222288.2162,12,5,2,1,6,5
787,2018/1/8 04:45:00,223011.6213,12,5,2,1,6,5
788,2018/1/8 05:00:00,225747.1074,12,5,2,1,6,5
789,2018/1/8 05:15:00,223744.9796,12,5,2,1,6,5
790,2018/1/8 05:30:00,224440.8623,12,5,2,1,6,5
791,2018/1/8 05:45:00,224949.1144,12,5,2,1,6,5
792,2018/1/8 06:00:00,243767.3559,12,5,2,1,6,5
793,2018/1/8 06:15:00,228662.4873,12,5,2,1,6,5
794,2018/1/8 06:30:00,231706.8138,12,5,2,1,6,5
795,2018/1/8 06:45:00,234016.1012,12,5,2,1,6,5
796,2018/1/8 07:00:00,245514.9079,12,5,2,1,6,5
797,2018/1/8 07:15:00,240264.5055,12,5,2,1,6,5
798,2018/1/8 07:30:00,244129.6355,12,5,2,1,6,5
799,2018/1/8 07:45:00,267516.5894,12,5,2,1,6,5
800,2018/1/8 08:00:00,266467.5313,12,5,2,1,6,5
801,2018/1/8 08:15:00,258096.3601,12,5,2,1,6,5
802,2018/1/8 08:30:00,263260.7067,12,5,2,1,6,5
803,2018/1/8 08:45:00,266569.0108,12,5,2,1,6,5
804,2018/1/8 09:00:00,277889.7759,12,5,2,1,6,5
805,2018/1/8 09:15:00,272784.6174,12,5,2,1,6,5
806,2018/1/8 09:30:00,276653.9655,12,5,2,1,6,5
807,2018/1/8 09:45:00,288262.4218,12,5,2,1,6,5
808,2018/1/8 10:00:00,286171.2044,12,5,2,1,6,5
809,2018/1/8 10:15:00,282063.6268,12,5,2,1,6,5
810,2018/1/8 10:30:00,284054.8499,12,5,2,1,6,5
811,2018/1/8 10:45:00,283811.0929,12,5,2,1,6,5
812,2018/1/8 11:00:00,293529.8591,12,5,2,1,6,5
813,2018/1/8 11:15:00,287057.6646,12,5,2,1,6,5
814,2018/1/8 11:30:00,285247.1692,12,5,2,1,6,5
815,2018/1/8 11:45:00,283351.4515,12,5,2,1,6,5
816,2018/1/8 12:00:00,280975.5291,12,5,2,1,6,5
817,2018/1/8 12:15:00,269228.5544,12,5,2,1,6,5
818,2018/1/8 12:30:00,267193.5288,12,5,2,1,6,5
819,2018/1/8 12:45:00,268454.4259,12,5,2,1,6,5
820,2018/1/8 13:00:00,278099.5049,12,5,2,1,6,5
821,2018/1/8 13:15:00,290043.7083,12,5,2,1,6,5
822,2018/1/8 13:30:00,271853.838,12,5,2,1,6,5
823,2018/1/8 13:45:00,274388.0074,12,5,2,1,6,5
824,2018/1/8 14:00:00,280597.4369,12,5,2,1,6,5
825,2018/1/8 14:15:00,283376.8414,12,5,2,1,6,5
826,2018/1/8 14:30:00,277182.1551,12,5,2,1,6,5
827,2018/1/8 14:45:00,278671.7903,12,5,2,1,6,5
828,2018/1/8 15:00:00,278008.1805,12,5,2,1,6,5
829,2018/1/8 15:15:00,279321.188,12,5,2,1,6,5
830,2018/1/8 15:30:00,281469.3719,12,5,2,1,6,5
831,2018/1/8 15:45:00,282096.229,12,5,2,1,6,5
832,2018/1/8 16:00:00,288935.0536,12,5,2,1,6,5
833,2018/1/8 16:15:00,284275.0864,12,5,2,1,6,5
834,2018/1/8 16:30:00,286503.3918,12,5,2,1,6,5
835,2018/1/8 16:45:00,289002.438,12,5,2,1,6,5
836,2018/1/8 17:00:00,294716.1605,12,5,2,1,6,5
837,2018/1/8 17:15:00,292847.714,12,5,2,1,6,5
838,2018/1/8 17:30:00,292116.2675,12,5,2,1,6,5
839,2018/1/8 17:45:00,290753.4495,12,5,2,1,6,5
840,2018/1/8 18:00:00,298804.2575,12,5,2,1,6,5
841,2018/1/8 18:15:00,291463.1571,12,5,2,1,6,5
842,2018/1/8 18:30:00,292740.1092,12,5,2,1,6,5
843,2018/1/8 18:45:00,293457.8043,12,5,2,1,6,5
844,2018/1/8 19:00:00,299997.7041,12,5,2,1,6,5
